node_id,step,time_s,temperature,luminosity,pressure,sensor_volatility,power_mw,rssi,channel_quality
m3-7,98,489.96,44.1313,72.5098,994.2727,1,122.94,-91.0,2
m3-7,99,494.97,44.1625,72.7539,994.301,1,119.26,-91.0,2
m3-7,100,499.97,44.1812,73.4863,994.1506,2,122.97,-91.0,2
m3-7,101,504.98,44.1521,74.2188,994.2915,2,119.24,-91.0,2
m3-7,102,509.98,44.1938,73.4863,994.1819,2,122.71,-91.0,2
m3-7,103,514.98,44.1771,74.2188,994.2561,1,119.41,-91.0,2
m3-7,104,519.99,44.1896,76.416,994.2334,1,122.79,-91.0,2
m3-7,105,524.99,44.1708,77.8809,994.2227,1,119.4,-91.0,2
m3-7,106,530.0,44.1875,77.1484,994.1794,1,122.68,-91.0,2
m3-7,107,535.0,44.1979,75.6836,994.1797,1,119.46,-91.0,2
m3-7,108,540.0,44.2,72.7539,994.1665,1,122.76,-91.0,2
m3-7,109,545.01,44.1917,70.5566,994.2283,1,119.67,-91.0,2
m3-7,110,550.01,44.2042,69.5801,994.1819,1,122.49,-91.0,2
m3-7,111,555.02,44.2417,71.5332,994.3196,2,119.64,-91.0,2
m3-7,112,560.02,44.2396,73.7305,994.2961,1,122.59,-91.0,2
m3-7,113,565.03,44.2625,78.125,994.1978,2,119.65,-91.0,2
m3-7,114,570.07,44.2542,82.5195,994.2063,1,122.35,-91.0,2
m3-7,115,575.03,44.2646,86.4258,994.1475,1,119.7,-91.0,2
m3-7,116,580.04,44.2563,88.6231,994.3013,2,122.62,-91.0,2
m3-7,117,585.04,44.2646,90.5762,994.2312,1,119.6,-91.0,2
m3-7,118,590.05,44.2667,91.7969,994.2905,1,122.33,-91.0,2
m3-7,119,595.05,44.3083,93.2617,994.3166,1,119.78,-91.0,2
m3-7,120,600.05,44.3438,93.75,994.085,2,122.41,-91.0,2
m3-7,121,605.06,44.2563,94.2383,994.1807,2,119.84,-91.0,2
m3-7,122,610.1,44.2896,94.2383,994.0955,0,122.31,-91.0,2
m3-7,123,615.07,44.2521,95.9473,994.2065,2,119.78,-91.0,2
m3-7,124,620.07,44.3,96.6797,994.2026,1,122.36,-91.0,2
m3-7,125,625.08,44.3083,97.9004,994.1655,1,120.05,-91.0,2
m3-7,126,630.08,44.3042,98.3887,994.176,1,122.13,-91.0,2
m3-7,127,635.08,44.3062,98.8769,994.2285,1,119.98,-91.0,2
m3-7,128,640.09,44.3333,99.3652,994.2219,1,122.17,-91.0,2
m3-7,129,645.09,44.3333,102.7832,994.2319,1,120.03,-91.0,2
m3-7,130,650.1,44.3396,104.4922,994.1538,1,122.1,-91.0,2
m3-7,131,655.1,44.3375,105.2246,994.1418,1,120.0,-91.0,2
m3-7,132,660.11,44.3188,106.4453,994.176,1,122.16,-91.0,2
m3-7,133,665.11,44.3354,108.6426,994.1585,1,120.05,-91.0,2
m3-7,134,670.11,44.3396,109.8633,994.1733,1,122.13,-91.0,2
m3-7,135,675.12,44.3458,111.5723,994.1387,1,119.93,-91.0,2
m3-7,136,680.12,44.3792,112.793,994.1741,1,121.98,-91.0,2
m3-7,137,685.12,44.3563,114.2578,994.165,1,120.21,-91.0,2
m3-7,138,690.13,44.4062,115.2344,994.2849,2,121.96,-91.0,2
m3-7,139,695.13,44.4021,116.2109,994.1623,2,120.15,-91.0,2
m3-7,140,700.14,44.3917,117.1875,994.2334,1,121.95,-91.0,2
m3-7,141,705.14,44.4104,119.3848,994.3591,2,120.24,-91.0,2
m3-7,142,710.19,44.4208,118.6523,994.1658,2,121.83,-91.0,2
m3-7,143,715.15,44.3875,116.4551,994.2451,1,120.49,-91.0,2
m3-7,144,720.15,44.4375,115.9668,994.154,2,121.74,-91.0,2
m3-7,145,725.16,44.3979,111.084,994.1482,1,120.44,-91.0,2
m3-7,146,730.16,44.4146,111.084,994.2688,0,121.83,-91.0,2
m3-7,147,735.21,44.4479,111.3281,994.2764,1,120.39,-91.0,2
m3-7,148,740.17,44.4583,111.3281,994.1768,0,121.69,-91.0,2
m3-7,149,745.17,44.4396,116.9434,994.2832,2,120.43,-91.0,2
m3-7,150,750.18,44.4646,118.6523,994.231,1,121.78,-91.0,2
m3-7,151,755.18,44.4479,116.4551,994.196,1,120.39,-91.0,2
m3-7,152,760.18,44.4667,120.6055,994.2156,1,121.69,-91.0,2
m3-7,153,765.19,44.4562,123.5352,994.2539,1,120.38,-91.0,2
m3-7,154,770.19,44.4771,120.8496,994.3784,2,121.64,-91.0,2
m3-7,155,775.2,44.5333,117.1875,994.3249,1,120.54,-91.0,2
m3-7,156,780.2,44.4979,118.1641,994.4082,2,121.55,-91.0,2
m3-7,157,785.2,44.5438,123.291,994.249,2,120.55,-91.0,2
m3-7,158,790.21,44.5083,124.7559,994.3723,2,121.64,-91.0,2
m3-7,159,795.21,44.4875,125.2441,994.3501,1,120.55,-91.0,2
m3-7,160,800.22,44.5125,126.2207,994.283,1,121.55,-91.0,2
m3-7,161,805.22,44.5187,130.6152,994.2583,1,120.75,-91.0,2
m3-7,162,810.27,44.5312,130.6152,994.1873,0,121.44,-91.0,2
m3-7,163,815.23,44.5521,130.3711,994.2649,1,120.82,-91.0,2
m3-7,164,820.23,44.5396,131.1035,994.2688,1,121.4,-91.0,2
m3-7,165,825.23,44.5646,132.5684,994.2615,1,120.73,-91.0,2
m3-7,166,830.24,44.5458,135.7422,994.2122,1,121.45,-91.0,2
m3-7,167,835.24,44.5375,137.6953,994.2827,1,120.77,-91.0,2
m3-7,168,840.25,44.55,138.916,994.3074,1,121.23,-91.0,2
m3-7,169,845.25,44.575,135.7422,994.3982,2,120.87,-91.0,2
m3-7,170,850.25,44.625,132.5684,994.4167,1,121.3,-91.0,2
m3-7,171,855.26,44.6292,133.3008,994.2927,2,120.93,-91.0,2
m3-7,172,860.26,44.5792,136.2305,994.2529,1,121.21,-91.0,2
m3-7,173,865.31,44.5792,136.9629,994.2241,1,121.16,-91.0,2
m3-7,174,870.27,44.5896,132.5684,994.1638,1,121.0,-91.0,2
m3-7,175,875.28,44.5646,130.3711,994.2253,1,121.13,-91.0,2
m3-7,176,880.28,44.5875,132.3242,994.1602,1,121.0,-91.0,2
m3-7,177,885.28,44.5812,137.9394,994.3384,2,121.08,-91.0,2
m3-7,178,890.29,44.6187,142.334,994.221,2,121.07,-91.0,2
m3-7,179,895.29,44.6229,147.7051,994.3337,2,121.08,-91.0,2
m3-7,180,900.3,44.5979,145.7519,994.2678,1,121.0,-91.0,2
m3-7,181,905.3,44.6167,146.9727,994.2229,1,121.01,-91.0,2
m3-7,182,910.3,44.6354,153.5644,994.2483,1,121.07,-91.0,2
m3-7,183,915.31,44.6104,158.2031,994.2109,1,121.09,-91.0,2
m3-7,184,920.31,44.6229,155.2734,994.2134,1,120.97,-91.0,2
m3-7,185,925.32,44.6167,154.0527,994.2405,1,121.01,-91.0,2
m3-7,186,930.32,44.6458,156.4941,994.2439,1,120.91,-91.0,2
m3-7,187,935.33,44.6437,156.25,994.2568,1,121.29,-91.0,2
m3-7,188,940.33,44.6583,163.5742,994.3613,2,120.86,-91.0,2
m3-7,189,945.33,44.65,169.6777,994.2336,2,121.66,-91.0,2
